id,Fermi name,Counterpart name,Bzcat5 name,Optical Class,RA (J2000.0),Dec (J2000.0),LII,BII,AngSep(deg),Theta95(deg),Redshift,SED Class,Log nuSync.(Hz),Log nuSync.Z corr.(Hz),Probability Bayesian,Reliability LR RG,Reliability LR XG,Significance,Flux 1-100 GeV (ph/cm2/s),Flux 1-100 GeV Error,Spectral Index,Spectral Type,Power Law Index,Radio flux(mJy),Radio flag,X Flux(erg cm-2 s-1),USNOVmag,SDSSVmag,ARO,AOX,CLEAN
1661,3FGL J0700.2+1304,GB6 J0700+1304,, bcu II,105.05963,13.07345,202.21,7.84,0.013,0.065,0.000,HSP,15.425,15.425,1,0.000,0.000,6.06,0.00000000033505446,8.68e-11,1.8049,PowerLaw,1.8,77.99,wise/nvss,0.000,0.000,0.000,-9.9,-9.9,N
1662,3FGL J0702.7-1952,TXS 0700-197,5BZBJ0702-1951,bll,105.6787528,-19.85612097,231.92,-6.53,0.015,0.053,0.000,ISP,14.05,14.05,1,0.94,0.000,8.61,0.00000000085496349,1.30e-10,2.0629,PowerLaw,2.06,527.0744,nvss,0.000,0.000,0.000,-9.9,-9.9,N
1663,3FGL J0709.7-0256,PMN J0709-0255,5BZUJ0709-0255,bll,107.4377276,-2.921526819,217.62,2.73,0.019,0.039,1.472,LSP,12.83,13.223,1,0.9,0.000,21.14,0.0000000022961844,1.68e-10,2.3174,PowerLaw,2.32,152.9673,nvss,0.000,0.000,0.000,-9.9,-9.9,N
1664,3FGL J0721.4+0404,PMN J0721+0406,5BZQJ0721+0406,fsrq,110.349625,4.112281444,212.66,8.53,0.041,0.082,0.665,LSP,12.7,12.921,1,0.88,0.000,10.58,0.00000000073400169,1.04e-10,2.5287,PowerLaw,2.53,313.2885,nvss,1.29e-12,0.000,0.000,-9.9,-9.9,N
1665,3FGL J0723.2-0728,1RXS J072259.5-073131,5BZBJ0722-0731,bcu III,110.748954,-7.52649114,223.24,3.51,0.079,0.09,0.000,-,0.000,0.000,0.98,0.000,0.9,4.24,0.00000000028993485,1.04e-10,1.7982,PowerLaw,1.8,85.2617,nvss,1.50e-11,0.000,0.000,-9.9,-9.9,N
1666,3FGL J0725.8-0054,PKS 0723-008,5BZUJ0725-0054,bcu I,111.4609998,-0.91570675,217.69,7.22,0.01,0.044,0.128,LSP,13.355,13.407,1,0.97,0.000,14.18,0.0000000011084673,1.15e-10,2.1886,PowerLaw,2.19,1399.5895,nvss,0.000,0.000,0.000,-9.9,-9.9,N
1667,3FGL J0729.5-3127,NVSS J072922-313128,, bcu II,112.3457,-31.524376,245.12,-6.52,0.078,0.157,0.000,LSP,13.133,13.133,0.98,0.000,0.000,4.84,0.0000000003799776,9.51e-11,2.6542,PowerLaw,2.65,38.19,wise/nvss,0.000,0.000,0.000,-9.9,-9.9,N
1668,3FGL J0730.2-1141,PKS 0727-11,5BZQJ0730-1141,fsrq,112.5796353,-11.68683351,227.76,3.13,0.006,0.013,1.589,LSP,12.3,12.713,1,0.99,0.000,111.86,0.000000017556804,3.64e-10,2.1762,LogParabola,2.28,2760.3484,nvss,0.000,0.000,0.000,-9.9,-9.9,N
1669,3FGL J0730.5-0537,TXS 0728-054,, bcu II,112.6184852,-5.596361861,222.4,6.06,0.027,0.05,0.000,HSP,15.2,15.2,1,0.88,0.000,7.97,0.00000000058059141,9.82e-11,2.1005,PowerLaw,2.1,167.5019,nvss,0.000,0.000,0.000,-9.9,-9.9,N
1670,3FGL J0744.1-3804,PMN J0743-3804,, bcu III,115.937364,-38.066496,252.33,-7.05,0.08,0.269,0.000,-,0.000,0.000,0.94,0.000,0.000,4.29,0.00000000037371994,1.12e-10,2.6805,PowerLaw,2.68,223.0739,nvss,0.000,0.000,0.000,-9.9,-9.9,N
1671,3FGL J0744.8-4028,PMN J0744-4032,, bcu II,116.15929,-40.53806,254.59,-8.1,0.083,0.078,0.000,LSP,12.62,12.62,0.87,0.000,0.000,7.48,0.00000000075109297,1.21e-10,2.3395,PowerLaw,2.34,65,at20g,0.000,0.000,0.000,-9.9,-9.9,N
1672,3FGL J0746.6-0706,PMN J0746-0709,, bcu II,116.6145559,-7.163786178,225.7,8.8,0.067,0.098,0.000,ISP,14.23,14.23,0.98,0.000,0.000,4.85,0.00000000045112059,1.05e-10,2.1913,PowerLaw,2.19,54.9941,nvss,0.000,0.000,0.000,-9.9,-9.9,N
1673,3FGL J0747.2-3311,PKS 0745-330,, bcu II,116.8320137,-33.17971429,248.42,-4,0.016,0.033,0.000,LSP,13.85,13.85,1,0.96,0.000,19.54,0.0000000028852762,2.13e-10,2.3094,PowerLaw,2.31,726.3303,nvss,0.000,0.000,0.000,-9.9,-9.9,N
1674,3FGL J0748.0-1639,TXS 0745-165,, bcu II,117.0128492,-16.66395942,234.22,4.45,0.009,0.125,0.000,LSP,11.92,11.92,1,0.91,0.000,8,0.00000000068459144,1.11e-10,2.6047,PowerLaw,2.6,802.5567,nvss,0.000,0.000,0.000,-9.9,-9.9,N
1675,3FGL J0754.4-1148,TXS 0752-116,5BZBJ0754-1147,bll,118.6102351,-11.78804128,230.75,8.24,0.027,0.039,0.000,LSP,13.355,13.355,1,0.95,0.000,18.36,0.0000000016106706,1.34e-10,2.1102,PowerLaw,2.11,881.084,nvss,0.000,0.000,0.000,-9.9,-9.9,N
1676,3FGL J0804.0-3629,NVSS J080405-362919,, bcu II,121.022368,-36.4886298,253.04,-2.76,0.008,0.045,0.000,HSP,15.92,15.92,1,0.85,0.000,8.97,0.00000000085929647,1.48e-10,1.8285,PowerLaw,1.83,56.8529,nvss,0.000,0.000,0.000,-9.9,-9.9,N
1677,3FGL J0816.7-2421,PMN J0816-2421,, bcu II,124.1683849,-24.35182532,244.32,6.11,0.012,0.073,0.000,LSP,12.34,12.34,1,0.87,0.000,10.56,0.00000000076585216,1.04e-10,2.4318,PowerLaw,2.43,191.4504,nvss,0.000,0.000,0.000,-9.9,-9.9,N
1678,3FGL J0825.8-3217,PKS 0823-321,, bcu II,126.4640526,-32.30645368,252.05,3.29,0.023,0.066,0.000,ISP,14.03,14.03,1,0.91,0.000,10.45,0.00000000085777224,1.19e-10,2.4896,PowerLaw,2.49,393.4038,nvss,0.000,0.000,0.000,-9.9,-9.9,N
1679,3FGL J0825.9-2230,PKS 0823-223,5BZBJ0826-2230,bll,126.5065539,-22.50755645,243.99,8.92,0.008,0.018,0.911,ISP,14.16,14.441,1,0.97,0.95,47.84,0.0000000049330198,1.96e-10,2.0041,PowerLaw,2,519.7749,nvss,3.69e-12,0.000,0.000,-9.9,-9.9,N
1680,3FGL J0828.8-2420,NVSS J082841-241850,, bcu III,127.173833,-24.3140339,245.84,8.4,0.041,0.098,0.000,-,0.000,0.000,0.000,0.85,0.000,5.5,0.00000000036907696,8.54e-11,1.9997,PowerLaw,2,249.002,nvss,0.000,0.000,0.000,-9.9,-9.9,N
1681,3FGL J0841.3-3554,NVSS J084121-355506,5BZBJ0841-3555,bcu II,130.3401721,-35.91822755,256.87,3.73,0.014,0.027,0.000,HSP,15.956,15.956,1,0.89,0.000,18.82,0.0000000015841993,1.50e-10,1.7642,PowerLaw,1.76,73.7017,nvss,0.000,0.000,0.000,-9.9,-9.9,N
1682,3FGL J0845.1-5458,PMN J0845-5458,, bcu II,131.2603429,-54.96904015,272.31,-7.5,0.021,0.039,0.000,LSP,13.005,13.005,1,0.98,0.83,19.3,0.0000000017815593,1.38e-10,2.2946,PowerLaw,2.29,916,at20g,9.04e-13,0.000,0.000,-9.9,-9.9,N
1683,3FGL J0849.5-2912,NVSS J084922-291149,, bcu II,132.3421,-29.19734,252.59,9.2,0.043,0.064,0.000,ISP,14.504,14.504,0.99,0.000,0.000,9.52,0.00000000073503542,1.02e-10,2.118,PowerLaw,2.12,21.3,wise/nvss,0.000,0.000,0.000,-9.9,-9.9,N
1684,3FGL J0849.9-3540,PMN J0849-3541,, bcu II,132.4400977,-35.68368869,257.75,5.21,0.034,0.052,0.000,LSP,12.9,12.9,1,0.91,0.000,10.85,0.0000000010917188,1.32e-10,2.3709,PowerLaw,2.37,375.9717,nvss,0.000,0.000,0.000,-9.9,-9.9,N
1685,3FGL J0852.6-5756,PMN J0852-5755,, bcu II,133.1613566,-57.92494741,275.31,-8.51,0.022,0.05,0.000,LSP,13.076,13.076,1,0.000,0.86,15.02,0.0000000012602259,1.22e-10,2.4033,PowerLaw,2.4,403,pmn,1.62e-12,0.000,0.000,-9.9,-9.9,N
1686,3FGL J0853.0-3654,NVSS J085310-365820,, bcu II,133.293836,-36.9723607,259.19,4.92,0.061,0.047,0.000,HSP,15.66,15.66,0.88,0.81,0.000,9.77,0.00000000093711205,1.30e-10,2.0594,PowerLaw,2.06,205.6411,nvss,0.000,0.000,0.000,-9.9,-9.9,N
1687,3FGL J0858.1-3130,1RXS J085802.6-313043,, bcu II,134.51195,-31.5111768,255.61,9.19,0.029,0.091,0.000,HSP,16.235,16.235,0.000,0.000,0.91,4.41,0.00000000027304753,1.00e-10,1.7313,PowerLaw,1.73,5.6436,nvss,1.11e-11,0.000,0.000,-9.9,-9.9,N
1688,3FGL J0904.8-3516,NVSS J090442-351423,, bcu II,136.1765782,-35.24009713,259.38,7.82,0.053,0.084,0.000,ISP,14.171,14.171,0.99,0.86,0.000,15.73,0.0000000011030644,1.27e-10,2.6506,PowerLaw,2.65,278.9747,nvss,0.000,0.000,0.000,-9.9,-9.9,N
1689,3FGL J0904.8-5734,PKS 0903-57,5BZUJ0904-5735,bcu I,136.2215804,-57.58493961,276.11,-7.05,0.015,0.03,0.695,ISP,14.664,14.893,1,1,0.000,22.87,0.0000000022829107,1.51e-10,2.2527,PowerLaw,2.25,1434,at20g,0.000,0.000,0.000,-9.9,-9.9,N
1690,3FGL J0922.8-3959,PKS 0920-39,, bcu II,140.6934094,-39.99307455,265.35,7.18,0.017,0.165,0.000,LSP,13.775,13.775,1,0.95,0.000,6.28,0.00000000041058565,9.54e-11,2.7024,PowerLaw,2.7,2615.7822,nvss,1.66e-12,0.000,0.000,-9.9,-9.9,N
1691,3FGL J0940.7-6102,MRC 0939-608,, bcu II,145.1973294,-61.12454994,281.88,-6.31,0.078,0.158,0.000,LSP,13.671,13.671,0.98,0.9,0.000,6.42,0.00000000061461675,1.09e-10,2.4211,PowerLaw,2.42,491,at20g,0.000,0.000,0.000,-9.9,-9.9,N
1692,3FGL J0956.7-6441,AT20G J095612-643928,, bcu II,149.05075,-64.65781,285.52,-7.89,0.067,0.087,0.000,LSP,13.285,13.285,0.93,0.000,0.000,6.26,0.00000000044522311,8.83e-11,2.5361,PowerLaw,2.54,70,at20g,0.000,0.000,0.000,-9.9,-9.9,N
1693,3FGL J1005.0-4959,PMN J1006-5018,, bcu II,151.5583722,-50.30374186,277.92,4.36,0.37,0.197,0.000,LSP,12.14,12.14,0.000,1,0.000,5.12,0.00000000034064934,1.01e-10,2.777,PowerLaw,2.78,1177,at20g,0.000,0.000,0.000,-9.9,-9.9,N
1694,3FGL J1015.2-4512,PMN J1014-4508,, bcu II,153.7098124,-45.14476509,276.09,9.41,0.097,0.101,0.000,LSP,12.025,12.025,0.99,0.9,0.000,5.77,0.0000000004685769,9.21e-11,2.2389,PowerLaw,2.24,542,at20g,0.000,0.000,0.000,-9.9,-9.9,N
1695,3FGL J1038.9-5311,MRC 1036-529,, bcu II,159.669405,-53.19535281,283.72,4.65,0.04,0.057,0.000,LSP,12.235,12.235,1,1,0.000,24.44,0.0000000019397961,1.65e-10,2.3197,LogParabola,2.62,1675,at20g,0.000,0.000,0.000,-9.9,-9.9,N
1696,3FGL J1047.8-6216,PMN J1047-6217,, bcu II,161.9289679,-62.28739826,289.08,-2.8,0.016,0.044,0.000,LSP,12.2,12.2,1,1,0.000,18.67,0.0000000027545546,2.11e-10,2.6033,LogParabola,2.52,2285,at20g,0.000,0.000,0.000,-9.9,-9.9,N
1697,3FGL J1051.5-6517,PKS 1049-650,, bcu II,162.8480041,-65.30239601,290.81,-5.3,0.017,0.063,0.000,ISP,14.03,14.03,1,0.000,0.000,9.63,0.00000000099602038,1.30e-10,2.5959,PowerLaw,2.6,220.01,at20g,0.000,0.000,0.000,-9.9,-9.9,N
1698,3FGL J1103.9-5357,PKS 1101-536,5BZBJ1103-5357,bll,165.9675903,-53.95019349,287.41,5.64,0.007,0.028,0.000,LSP,13.83,13.83,1,0.98,0.000,32.32,0.000000004182529,2.13e-10,2.1088,LogParabola,2.2,539,at20g,0.000,0.000,0.000,-9.9,-9.9,N
1699,3FGL J1123.2-6415,AT20G J112319-641735,, bcu III,170.8308952,-64.29338772,293.55,-3.04,0.034,0.078,0.000,-,0.000,0.000,0.99,0.93,0.000,14.03,0.0000000012684727,3.76e-10,2.2408,LogParabola,2.61,280,at20g,0.000,0.000,0.000,-9.9,-9.9,N
1700,3FGL J1136.6-6826,PKS 1133-681,, bcu III,174.0087403,-68.45161631,296.07,-6.6,0.062,0.105,0.000,-,0.000,0.000,0.99,0.93,0.000,7.79,0.00000000061654498,1.09e-10,2.7107,PowerLaw,2.71,585,at20g,0.000,0.000,0.000,-9.9,-9.9,N
1701,3FGL J1229.8-5305,AT20G J122939-530332,, bcu III,187.41637,-53.05894,299.61,9.67,0.046,0.116,0.000,-,0.000,0.000,0.99,0.000,0.000,4.18,0.00000000036042871,9.21e-11,2.1465,PowerLaw,2.15,56,atpmn,0.000,0.000,0.000,-9.9,-9.9,N
1702,3FGL J1233.9-5736,AT20G J123407-573552,, bcu II,188.52933,-57.59803,300.6,5.19,0.019,0.036,0.000,ISP,14.7,14.7,1,0.000,0.000,13.6,0.0000000015135208,1.48e-10,2.1645,PowerLaw,2.16,59.01,pmn,0.000,0.000,0.000,-9.9,-9.9,N
1703,3FGL J1256.1-5919,PMN J1256-5919,, bcu III,194.02043,-59.328857,303.52,3.53,0.013,0.054,0.000,-,0.000,0.000,1,0.000,0.000,7.93,0.00000000094333907,1.39e-10,2.293,PowerLaw,2.29,72,pmn,0.000,0.000,0.000,-9.9,-9.9,N
1704,3FGL J1304.3-5535,PMN J1303-5540,, bcu II,195.9550667,-55.675447,304.69,7.15,0.119,0.132,0.000,LSP,12.725,12.725,0.97,0.91,0.000,8,0.00000000063879602,1.11e-10,2.6959,PowerLaw,2.7,905,at20g,0.000,0.000,0.000,-9.9,-9.9,N
1705,3FGL J1308.1-6707,PKS 1304-668,, bcu II,197.072399,-67.11812043,304.57,-4.31,0.012,0.053,0.000,ISP,14.23,14.23,1,0.97,0.000,16.34,0.0000000017806617,1.58e-10,2.4502,PowerLaw,2.45,611,at20g,0.000,0.000,0.000,-9.9,-9.9,N
1706,3FGL J1315.1-5329,PMN J1315-5334,5BZUJ1315-5334,bcu I,198.7674225,-53.57663314,306.48,9.13,0.089,0.069,0.000,LSP,13.775,13.775,0.96,0.91,0.000,14.62,0.0000000014959316,1.60e-10,2.2808,LogParabola,2.5,865,at20g,0.000,0.000,0.000,-9.9,-9.9,N
1707,3FGL J1326.6-5256,PMN J1326-5256,5BZBJ1326-5256,bll,201.7051214,-52.93989808,308.32,9.55,0.025,0.043,0.000,LSP,12.559,12.559,1,1,0.000,20.99,0.0000000022893392,1.62e-10,2.3716,PowerLaw,2.37,2061,at20g,0.000,0.000,0.000,-9.9,-9.9,N
1708,3FGL J1328.9-5607,PMN J1329-5608,5BZUJ1329-5608,bcu I,202.2547705,-56.13407383,308.18,6.35,0.009,0.022,0.000,LSP,12.93,12.93,1,0.99,0.000,46.08,0.0000000067635573,2.50e-10,2.2194,LogParabola,2.34,921,at20g,0.000,0.000,0.000,-9.9,-9.9,N
1709,3FGL J1330.1-7002,PKS 1326-697,, bcu II,202.5461534,-70.05363276,306.25,-7.44,0.008,0.031,0.000,LSP,13.425,13.425,1,0.98,0.000,32.55,0.0000000036911227,1.90e-10,2.2234,LogParabola,2.35,336,at20g,0.000,0.000,0.000,-9.9,-9.9,N
1710,3FGL J1346.6-6027,Cen B,, rdg,206.7043469,-60.40815439,309.72,1.72,0.052,0.051,0.01292,ISP,14.762,14.762,1,1,0.000,10.41,0.0000000020259463,2.21e-10,2.318,PowerLaw,2.32,8890,at20g,0.000,0.000,0.000,-9.9,-9.9,N
1711,3FGL J1353.5-6640,1RXS J135341.1-664002,, bll,208.4172569,-66.66601725,309.04,-4.54,0.011,0.037,0.000,HSP,15.7,15.7,1,0.000,0.96,10,0.00000000083356472,1.33e-10,1.9051,PowerLaw,1.91,101,pmn,2.14e-11,0.000,0.000,-9.9,-9.9,N
1712,3FGL J1400.7-5605,PMN J1400-5605,, bcu II,210.1740732,-56.08210339,312.53,5.49,0.009,0.121,0.000,LSP,12.28,12.28,1,0.000,0.000,9.07,0.00000000093265196,1.34e-10,2.4968,PowerLaw,2.5,123,pmn,0.000,0.000,0.000,-9.9,-9.9,N
1713,3FGL J1413.2-6518,Circinus galaxy,, sy,213.2917165,-65.34571273,311.32,-3.82,0.043,0.119,0.000,HSP,15.44,15.44,0.99,0.000,0.89,7.09,0.00000000095852404,1.48e-10,2.4271,PowerLaw,2.43,-999,, 8.65e-12,0.000,0.000,-9.9,-9.9,N
1714,3FGL J1419.1-5156,PMN J1419-5155,, bcu II,214.8968535,-51.91627014,316.46,8.62,0.079,0.143,0.000,LSP,12.55,12.55,0.99,0.92,0.000,6.53,0.000000000606865,1.19e-10,2.6621,PowerLaw,2.66,752,at20g,0.000,0.000,0.000,-9.9,-9.9,N
1715,3FGL J1424.6-6807,PKS 1420-679,, bcu II,216.2314891,-68.13280403,311.48,-6.83,0.027,0.059,0.000,LSP,12.48,12.48,1,1,0.000,17.5,0.000000001608504,1.43e-10,2.536,PowerLaw,2.54,2019,at20g,0.000,0.000,0.000,-9.9,-9.9,N
1716,3FGL J1503.7-6426,AT20G J150350-642539,, bcu II,225.95892,-64.42764,316.62,-5.14,0.025,0.046,0.000,LSP,13.285,13.285,1,0.000,0.000,10.65,0.0000000012413877,1.45e-10,2.3314,PowerLaw,2.33,131,pmn,0.000,0.000,0.000,-9.9,-9.9,N
1717,3FGL J1508.7-4956,PMN J1508-4953,, bcu II,227.1622696,-49.8839753,324.4,7.17,0.051,0.087,0.000,LSP,11.78,11.78,1,0.96,0.000,10.14,0.0000000009738379,1.38e-10,2.7305,PowerLaw,2.73,940,at20g,1.17e-12,0.000,0.000,-9.9,-9.9,N
1718,3FGL J1514.5-4750,PMN J1514-4748,5BZQJ1514-4748,fsrq,228.6667691,-47.80829379,326.33,8.44,0.032,0.063,1.5512,LSP,12.515,12.922,1,0.96,0.000,13.1,0.0000000014045649,1.43e-10,2.3298,PowerLaw,2.33,625,at20g,0.000,0.000,0.000,-9.9,-9.9,N
1719,3FGL J1525.2-5905,PMN J1524-5903,, bcu II,231.2130116,-59.06103283,321.54,-1.86,0.06,0.206,0.000,LSP,12.655,12.655,0.99,0.85,0.000,4.09,0.00000000069667744,2.21e-10,2.7866,PowerLaw,2.79,336,at20g,0.000,0.000,0.000,-9.9,-9.9,N
1720,3FGL J1558.9-6432,PMN J1558-6432,, bll,239.7095181,-64.54156595,321.42,-8.64,0.012,0.03,0.07958,HSP,15.3,15.333,1,0.98,0.94,17.93,0.0000000015417009,1.29e-10,2.0236,PowerLaw,2.02,363,at20g,4.90e-12,0.000,0.000,-9.9,-9.9,N
1721,3FGL J1600.3-5810,MRC 1556-580,, bcu III,240.0515729,-58.18415736,325.74,-3.94,0.02,0.078,0.000,-,0.000,0.000,1,0.95,0.000,4.64,0.000000000493309,1.29e-10,2.0082,PowerLaw,2.01,451,at20g,0.000,0.000,0.000,-9.9,-9.9,N
1722,3FGL J1603.9-4903,PMN J1603-4904,5BZBJ1603-4904,bll,240.9611856,-49.06819581,332.15,2.57,0.012,0.014,0.000,ISP,14.615,14.615,1,0.99,0.000,41.81,0.0000000092902592,3.34e-10,2.1356,PowerLaw,2.14,554,at20g,0.000,0.000,0.000,-9.9,-9.9,N
1723,3FGL J1604.4-4442,PMN J1604-4441,5BZBJ1604-4441,bcu I,241.129253,-44.69221481,335.15,5.76,0.027,0.038,0.000,LSP,12.947,12.947,1,1,0.000,25.5,0.0000000036182153,2.19e-10,2.453,PowerLaw,2.45,1296,at20g,0.000,0.000,0.000,-9.9,-9.9,N
1724,3FGL J1610.6-3956,PMN J1610-3958,5BZQJ1610-3958,fsrq,242.591163,-39.98286901,339.17,8.49,0.061,0.183,0.518,LSP,13.088,13.269,1,0.87,0.000,7.4,0.00000000078066953,1.43e-10,2.6103,PowerLaw,2.61,593.489,nvss,1.15e-12,0.000,0.000,-9.9,-9.9,N
1725,3FGL J1617.4-5846,MRC 1613-586,, fsrq,244.3245463,-58.80218349,326.97,-5.91,0.041,0.073,1.422,LSP,12.55,12.55,1,1,0.84,15.81,0.0000000014340977,1.45e-10,2.6088,PowerLaw,2.61,2713,at20g,2.60e-12,0.000,0.000,-9.9,-9.9,N
1726,3FGL J1637.6-3449,NVSS J163750-344915,, bcu II,249.462487,-34.8209783,346.75,8.15,0.039,0.042,0.000,LSP,13,13,0.98,0.84,0.88,9.53,0.00000000077019852,1.32e-10,1.7321,PowerLaw,1.73,110.9203,nvss,3.14e-12,0.000,0.000,-9.9,-9.9,N
1727,3FGL J1645.2-5747,AT20G J164513-575122,, bcu III,251.30595,-57.85622,330.17,-7.96,0.067,0.109,0.000,-,0.000,0.000,0.98,0.000,0.000,4.52,0.00000000041414869,1.02e-10,2.6749,PowerLaw,2.67,184,pmn,0.000,0.000,0.000,-9.9,-9.9,N
1728,3FGL J1648.5-4829,PMN J1648-4826,, bcu III,252.19968,-48.43856,337.76,-2.3,0.064,0.139,0.000,-,0.000,0.000,0.99,0.000,0.000,6,0.0000000013235752,2.23e-10,2.4381,PowerLaw,2.44,409,pmn,0.000,0.000,0.000,-9.9,-9.9,N
1729,3FGL J1650.2-5044,PMN J1650-5044,5BZUJ1650-5044,bcu I,252.5692796,-50.74672514,336.13,-3.97,0.004,0.023,0.000,LSP,12.725,12.725,1,1,0.000,26.33,0.0000000043776676,2.37e-10,2.2957,PowerLaw,2.3,1877,at20g,0.000,0.000,0.000,-9.9,-9.9,N
1730,3FGL J1656.2-3303,Swift J1656.3-3302,5BZQJ1656-3302,fsrq,254.0702542,-33.03633239,350.59,6.35,0.016,0.118,2.4,LSP,12.648,13.179,1,0.88,0.000,13.3,0.0000000012511704,1.59e-10,2.7782,PowerLaw,2.78,411.1656,nvss,1.49e-12,0.000,0.000,-9.9,-9.9,N
1731,3FGL J1659.7-3132,NVSS J165949-313047,, bcu II,254.9538251,-31.51325411,352.27,6.7,0.036,0.09,0.000,LSP,13.11,13.11,1,0.86,0.000,6.39,0.00000000083266666,1.42e-10,2.4021,PowerLaw,2.4,236.7951,nvss,0.000,0.000,0.000,-9.9,-9.9,N
1732,3FGL J1711.5-5029,PMN J1711-5028,, bcu II,257.9208032,-50.47150255,338.44,-6.49,0.023,0.079,0.000,LSP,13.39,13.39,1,0.000,0.000,5.4,0.00000000062395489,1.25e-10,2.5581,PowerLaw,2.56,127,pmn,0.000,0.000,0.000,-9.9,-9.9,N
1733,3FGL J1717.4-5157,PMN J1717-5155,5BZQJ1717-5155,fsrq,259.3945495,-51.92553485,337.77,-8.08,0.044,0.076,1.158,LSP,12.836,13.17,0.99,0.000,0.000,12.2,0.0000000014084066,1.49e-10,2.4938,PowerLaw,2.49,165,pmn,0.000,0.000,0.000,-9.9,-9.9,N
1734,3FGL J1717.8-3342,TXS 1714-336,5BZBJ1717-3342,bll,259.4001223,-33.70245212,352.73,2.39,0.042,0.036,0.000,LSP,12.865,12.865,1,0.92,0.000,22.4,0.0000000055981983,3.22e-10,2.5354,PowerLaw,2.54,624.0771,nvss,0.000,0.000,0.000,-9.9,-9.9,N
1735,3FGL J1718.1-3056,PMN J1718-3056,, bcu III,259.521734,-30.9375299,355.05,3.89,0.007,0.062,0.000,-,0.000,0.000,1,0.88,0.000,7.86,0.0000000013342036,1.94e-10,2.3743,PowerLaw,2.37,163.5143,nvss,0.000,0.000,0.000,-9.9,-9.9,N
1736,3FGL J1731.8-3001,NVSS J173146-300309,5BZUJ1731-3003,bll,262.945377,-30.0525468,357.44,1.94,0.035,0.035,0.000,-,0.000,0.000,0.99,0.84,0.000,10.26,0.0000000020538489,2.81e-10,1.9856,PowerLaw,1.99,91.0031,nvss,0.000,0.000,0.000,-9.9,-9.9,N
1737,3FGL J1741.9-2539,NVSS J174154-253743,, bcu III,265.4768679166667,-25.628721388888888,2.38,2.43,0.034,0.044,0.000,-,0.000,0.000,0.99,0.81,0.000,7.33,0.0000000016190594,2.63e-10,2.2056,PowerLaw,2.21,56.3,nvss,0.000,0.000,0.000,-9.9,-9.9,N
1738,3FGL J1744.9-1725,1RXS J174459.5-172640,, bcu III,266.2491365,-17.44348268,9.76,6.08,0.011,0.037,0.000,-,0.000,0.000,0.000,0.84,0.96,11.78,0.0000000015716008,1.87e-10,2.0761,PowerLaw,2.08,33.5841,nvss,2.07e-11,0.000,0.000,-9.9,-9.9,N
1739,3FGL J1802.6-3940,PMN J1802-3940,5BZQJ1802-3940,fsrq,270.6778336,-39.66886341,352.45,-8.43,0.006,0.017,1.319,LSP,12.445,12.81,1,0.99,0.000,63.57,0.000000010123443,2.94e-10,2.1503,LogParabola,2.27,2273.6157,nvss,0.000,0.000,0.000,-9.9,-9.9,N
1740,3FGL J1823.6-3453,NVSS J182338-345412,5BZUJ1823-3454,bcu II,275.9107947,-34.90334423,358.67,-9.95,0.009,0.024,0.000,HSP,16.14,16.14,1,0.92,0.98,19.62,0.000000001745158,1.53e-10,1.7484,PowerLaw,1.75,132.4631,nvss,7.48e-11,0.000,0.000,-9.9,-9.9,N
1741,3FGL J1828.9-2417,1RXS J182853.8-241746,, bcu I,277.228794,-24.29344199,8.76,-6.21,0.015,0.053,0.000,HSP,16.456,16.456,0.000,0.87,0.91,8.84,0.0000000010170497,1.65e-10,1.9853,PowerLaw,1.99,116.522,nvss,5.31e-12,0.000,0.000,-9.9,-9.9,N
1742,3FGL J1830.1+0617,TXS 1827+062,5BZQJ1830+0619,fsrq,277.5247494,6.321097794,36.16,7.61,0.032,0.045,0.745,LSP,12.305,12.547,1,0.92,0.000,13.19,0.0000000016774868,1.68e-10,2.1104,PowerLaw,2.11,397.2297,nvss,0.000,0.000,0.000,-9.9,-9.9,N
1743,3FGL J1831.0-2714,PMN J1831-2714,, bcu III,277.7501867,-27.23505057,6.33,-7.95,0.012,0.114,0.000,-,0.000,0.000,0.99,0.81,0.000,4.91,0.00000000062699929,1.31e-10,2.2114,PowerLaw,2.21,136.6375,nvss,0.000,0.000,0.000,-9.9,-9.9,N
1744,3FGL J1833.6-2103,PKS 1830-211,5BZQJ1833-2103,fsrq,278.4161941,-21.06126467,12.16,-5.72,0.007,0.014,2.507,LSP,12.585,13.13,1,0.99,0.94,129.72,0.000000020490283,3.98e-10,2.3541,LogParabola,2.49,1.0897e+4,nvss,3.25e-12,0.000,0.000,-9.9,-9.9,N
1745,3FGL J1835.4+1349,TXS 1833+137,, bcu III,278.897300725,13.8135405361,43.56,9.7,0.039,0.118,0.000,-,0.000,0.000,0.99,0.000,0.000,4.18,0.00000000044245285,1.08e-10,2.4607,PowerLaw,2.46,206.6,wise/nvss,0.000,0.000,0.000,-9.9,-9.9,N
1746,3FGL J1844.3+1547,NVSS J184425+154646,, bcu II,281.1056666666667,15.779400555555553,46.3,8.63,0.022,0.039,0.000,ISP,14.708,14.708,1,0.87,0.000,14.86,0.0000000015899693,1.54e-10,2.0281,PowerLaw,2.03,84.0872,nvss,0.000,0.000,0.000,-9.9,-9.9,N
